[Header]
TITLE,RuCl3_TB001_HeatCapacity_1.dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,33,MASS:Sample Mass (mg)
INFO,0.1,MASSERR:Sample Mass Error (mg)
INFO,207.43,MOLWGHT:Formula Weight (g/mole)
INFO,4,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
#TB THE FOLLOWING 2 LINES WERE BELOW COLUMN HEADERS SO I HAD TO MOVE THEM HERE
3144097.61,Error: Temperature of platform does not match the system temperature : System = 16.006 K;  Platform = 17.025 K
3144936.58,CALFILE: C:\QdPpms\HEATCA~1\TempCal\Standard\Puck1960_9.cal|Addenda #3 measured on 05/02/2025 from 2.8972 to 302.75 K

[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (J/mole-K),Samp HC Err (J/mole-K),Addenda HC (�J/K),Addenda HC Err (�J/K),Total HC (�J/K),Total HC Err (�J/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (J/mole-K/K),Addenda Offset HC (�J/K)
3165812.53,,5905,,11.5356,0.021,9.1E-6,11.206203,0.21144351,1.9050662,0.006235,20.597468,0.02534,323.6741,0.3738,2.3242114,19.312614,,,179.06119,0.2551,1,,,,1.6759725E-5,39.07372,125.57898,0.17000105,0
3165953.16,,5905,,11.5356,0.021,9.1E-6,11.206279,0.21269259,1.9053552,0.006331,20.59856,0.02534,323.72117,0.4125,0.58345891,19.341692,,,179.05334,0.2627,1,,,,1.6736963E-5,38.625227,125.58069,0.17002568,0
3166094.88,,5905,,11.5321,0.021,9.1E-6,11.205825,0.21285868,1.9060513,0.006271,20.596636,0.02534,323.82998,0.3877,0.51351452,19.343577,,,179.02425,0.2577,1,,,,1.6740957E-5,38.683384,125.57051,0.17009469,0
3166357.38,,5905,,11.4038,0.021,9E-6,11.079238,0.20860293,1.8666531,0.00605,20.035915,0.02485,317.00141,0.3404,4.1809714,19.194896,,,178.24036,0.2488,1,,,,1.651488E-5,38.687153,122.7495,0.16848209,0
3166497.23,,5905,,11.4004,0.021,9.1E-6,11.079365,0.21014093,1.8679646,0.006144,20.037287,0.02486,317.21142,0.3793,0.45934979,19.209186,,,178.20063,0.2564,1,,,,1.6513528E-5,38.389793,122.75233,0.16859852,0
3166656.31,,5905,,11.4038,0.021,9.1E-6,11.08082,0.21539423,1.8643444,0.006004,20.035644,0.02485,316.63385,0.3236,2.2012694,19.381758,0.0024284744,99.788272,178.33947,0.2454,1,,,,1.6367113E-5,38.418372,122.78456,0.16824969,0
3166916.77,,5905,,11.2722,0.021,9.1E-6,10.954856,0.2119599,1.8270211,0.005842,19.485544,0.02433,310.14599,0.2964,2.7420457,19.211629,0.0022882937,99.797396,177.50631,0.24,1,,,,1.6172448E-5,38.763515,120.00886,0.16677729,0
3167076.09,,5905,,11.2722,0.021,9E-6,10.954968,0.21347264,1.8275824,0.005868,19.486688,0.02433,310.23643,0.3087,2.3035411,19.217721,0.0021830763,99.806745,177.48993,0.2425,1,,,,1.6170705E-5,38.423258,120.01133,0.16682681,0
3167215.98,,5905,,11.2722,0.021,9.1E-6,10.954983,0.21338218,1.8265233,0.005875,19.48655,0.02433,310.06781,0.3132,0.47551694,19.177731,0.0022760315,99.798184,177.52452,0.2435,1,,,,1.6196836E-5,38.435442,120.01166,0.16672991,0
3167475.88,,5905,,11.1416,0.021,9.1E-6,10.824854,0.20861305,1.7910136,0.005733,18.926148,0.02374,303.85817,0.2939,1.4223115,19.090681,0.0021495389,99.806937,176.56896,0.2394,1,,,,1.5943646E-5,38.355463,117.17745,0.16545384,0
3167615.83,,5905,,11.1417,0.021,9.1E-6,10.824721,0.2106634,1.790883,0.005735,18.926433,0.02374,303.83767,0.2948,0.42993209,19.090828,0.0020763783,99.813533,176.5711,0.2396,1,,,,1.594152E-5,38.181361,117.17458,0.1654438,0
3167756.03,,5905,,11.1417,0.021,9.2E-6,10.824465,0.21066051,1.7915846,0.005771,18.925473,0.02374,303.94833,0.3112,0.33446116,19.113362,0.0022293591,99.799933,176.54385,0.243,1,,,,1.5930437E-5,38.181657,117.16904,0.16551253,0
3168016.73,,5905,,11.0137,0.021,9.1E-6,10.695012,0.20135708,1.7600399,0.005704,18.383939,0.02312,298.38837,0.3207,2.1847084,18.849016,,,175.46966,0.2447,1,,,,1.5830448E-5,38.226724,114.38327,0.16456644,0
3168154.48,,5905,,11.0105,0.021,9.1E-6,10.694911,0.20192054,1.7606925,0.005687,18.385812,0.02313,298.49406,0.3122,0.53459449,18.821995,,,175.4463,0.2429,1,,,,1.5858789E-5,37.698032,114.38111,0.16462901,0
3168310.34,,5905,,11.0105,0.021,9.1E-6,10.696472,0.20677625,1.758654,0.005641,18.385176,0.02313,298.16911,0.294,1.7412683,19.042124,0.0024526004,99.777011,175.53976,0.2391,1,,,,1.5689212E-5,37.64399,114.41451,0.1644144,0
3168568.33,,5905,,10.8792,0.021,9.1E-6,10.56803,0.20355691,1.7243425,0.005466,17.84869,0.02248,292.17401,0.2552,0.81038442,18.870368,0.0017773552,99.835582,174.57595,0.2308,1,,,,1.5505698E-5,38.084248,111.68325,0.16316594,0
3168706.53,,5905,,10.8792,0.021,9.1E-6,10.567988,0.20488095,1.7263968,0.005579,17.849277,0.02248,292.50142,0.3085,0.28162104,18.909968,0.0020077149,99.814442,174.50591,0.2419,1,,,,1.5493463E-5,37.740737,111.68238,0.16336097,0
3168844.3,,5905,,10.8759,0.021,9E-6,10.568164,0.20501006,1.7255087,0.005531,17.849682,0.02248,292.36054,0.2869,0.36898338,18.842492,0.0015282177,99.858367,174.53878,0.2374,1,,,,1.5535427E-5,37.819937,111.68609,0.16327422,0
3169102.2,,5905,,10.7478,0.021,9.1E-6,10.438334,0.20010189,1.6920362,0.005385,17.316108,0.02179,286.50183,0.262,2.5371154,18.780883,0.0018999117,99.821613,173.5251,0.2319,1,,,,1.527904E-5,37.684984,108.95882,0.16209829,0
3169240.13,,5905,,10.7478,0.021,9.1E-6,10.438995,0.20206792,1.6937957,0.00544,17.319559,0.02179,286.78521,0.2867,0.36200848,18.78147,0.0017205541,99.838359,173.47591,0.2371,1,,,,1.529141E-5,37.561765,108.97262,0.16225659,0
3169377.42,,5905,,10.7446,0.021,9E-6,10.438895,0.20237756,1.6921896,0.005407,17.319559,0.02179,286.52968,0.2728,0.43752297,18.829139,0.0021822627,99.795606,173.52918,0.2342,1,,,,1.5244871E-5,37.562941,108.97054,0.16210428,0
3169634.56,,5905,,10.6139,0.021,9.1E-6,10.311255,0.19341033,1.6654558,0.005407,16.810604,0.0211,281.76766,0.308,1.9689641,18.619651,,,172.32051,0.2413,1,,,,1.5132811E-5,37.658278,106.32197,0.16151825,0
3169789.92,,5905,,10.6139,0.021,9E-6,10.312952,0.19923653,1.6619878,0.005274,16.810935,0.0211,281.21627,0.2489,1.6785619,18.760274,0.0022940412,99.782074,172.46877,0.2286,1,,,,1.5018932E-5,37.239301,106.35697,0.1611554,0
3169927.77,,5905,,10.6139,0.021,9.1E-6,10.311364,0.1953712,1.6649728,0.005393,16.81185,0.0211,281.69207,0.3024,0.44824419,18.603568,,,172.33901,0.2401,1,,,,1.5141831E-5,37.520548,106.32423,0.1614697,0
3170183.58,,5905,,10.486,0.021,9.1E-6,10.182164,0.18996193,1.6349675,0.005252,16.297591,0.02037,276.40427,0.2764,1.8176271,18.560637,,,171.21531,0.234,1,,,,1.4891961E-5,37.207135,103.67646,0.16057172,0
3170320.69,,5905,,10.4829,0.021,9.2E-6,10.182403,0.19161865,1.6366615,0.005254,16.299124,0.02037,276.67529,0.275,0.54061925,18.526743,,,171.16018,0.2336,1,,,,1.4933833E-5,37.121274,103.68132,0.16073431,0
3170456.19,,5905,,10.486,0.021,9E-6,10.1822,0.19173373,1.635582,0.00524,16.300431,0.02037,276.50487,0.27,0.28967838,18.55148,,,171.19444,0.2326,1,,,,1.4904734E-5,37.053486,103.67719,0.1606315,0
3170711.19,,5905,,10.3537,0.021,9.1E-6,10.056105,0.18737865,1.606016,0.005206,15.805076,0.01963,271.30585,0.2933,11.255877,18.476658,,,170.10649,0.2373,1,,,,1.4683708E-5,37.102959,101.12525,0.15970557,0
3170846.36,,5905,,10.3538,0.021,9.1E-6,10.056346,0.18890172,1.6097054,0.005211,15.808668,0.01964,271.8964,0.2908,0.55893544,18.50593,,,169.9804,0.2364,1,,,,1.4692393E-5,36.953316,101.1301,0.16006861,0
3170982.36,,5905,,10.3537,0.021,9.1E-6,10.056542,0.18950766,1.605357,0.005217,15.809588,0.01964,271.20553,0.2993,0.85690898,18.478088,,,170.13717,0.2387,1,,,,1.4677142E-5,37.01186,101.13404,0.1596331,0
3171236.5,,5905,,10.2237,0.021,9.1E-6,9.9278425,0.18491825,1.5731336,0.005101,15.313928,0.01887,265.58347,0.2883,9.3902038,18.35946,,,169.10022,0.2361,1,,,,1.4465756E-5,36.956176,98.562057,0.15845675,0
3171371.3,,5905,,10.2207,0.021,9.1E-6,9.928255,0.18660165,1.5724592,0.005093,15.316192,0.01887,265.47844,0.2852,0.40669363,18.35287,,,169.13143,0.2355,1,,,,1.4465228E-5,36.71892,98.570248,0.15838224,0
3171505.48,,5905,,10.2207,0.021,9.1E-6,9.927996,0.18655798,1.5730947,0.005121,15.315279,0.01887,265.57861,0.2972,0.44920914,18.378011,,,169.10423,0.2381,1,,,,1.445089E-5,36.70574,98.565104,0.15845037,0
3171758.67,,5905,,10.0907,0.021,9.1E-6,9.7990213,0.18242898,1.5398417,0.004987,14.826972,0.01808,259.80011,0.2793,1.201242,18.256088,,,168.10111,0.234,1,,,,1.4230875E-5,36.756021,96.020819,0.1571424,0
3171910.58,,5905,,10.0937,0.021,9.1E-6,9.8008026,0.18836412,1.537474,0.004877,14.828179,0.01809,259.42462,0.2293,2.3914111,18.412185,0.0020327714,99.794807,168.21799,0.2227,1,,,,1.411559E-5,36.512176,96.055732,0.15687225,0
3172045.28,,5905,,10.0937,0.021,9.1E-6,9.7998337,0.18486939,1.5405495,0.005015,14.831062,0.01809,259.9168,0.2907,0.57414398,18.26495,,,168.08928,0.2366,1,,,,1.4230359E-5,36.82437,96.036741,0.1572016,0
3172299.03,,5905,,9.9603,0.021,9.1E-6,9.6713553,0.18392236,1.505621,0.004759,14.346208,0.01728,253.87517,0.2156,6.9284071,18.27722,0.0019025638,99.804459,167.15932,0.2192,1,,,,1.3914479E-5,36.5299,93.535113,0.15567838,0
3172433.89,,5905,,9.9603,0.021,9E-6,9.670622,0.18189345,1.5105073,0.004905,14.350572,0.01729,254.65689,0.28,0.38200297,18.19285,,,166.96611,0.2338,1,,,,1.3997636E-5,36.55444,93.520929,0.15619546,0
3172567.73,,5905,,9.9603,0.021,9.1E-6,9.6699225,0.18164687,1.5089207,0.004898,14.347971,0.01728,254.40188,0.2786,0.24226398,18.213846,,,167.01256,0.2336,1,,,,1.3967499E-5,36.3857,93.507401,0.15604269,0
3172820.33,,5905,,9.8263,0.021,9.1E-6,9.5415304,0.17729385,1.4800472,0.004749,13.877875,0.01647,249.33831,0.2481,2.5886388,18.128658,,,165.8604,0.2261,1,,,,1.3753821E-5,36.427692,91.040802,0.15511633,0
3172954.28,,5905,,9.8291,0.021,9.2E-6,9.5418027,0.17886349,1.4812987,0.004759,13.879522,0.01648,249.53906,0.2511,0.40801115,18.137517,,,165.81839,0.2267,1,,,,1.3758171E-5,36.257316,91.045999,0.15524307,0
3173087.98,,5905,,9.8262,0.021,9.2E-6,9.541592,0.17886771,1.4810257,0.004773,13.87872,0.01647,249.49482,0.2578,0.7309308,18.124913,,,165.82492,0.2283,1,,,,1.3765297E-5,36.275033,91.041978,0.15521788,0
3173342.22,,5905,,9.6984,0.021,9E-6,9.4138842,0.17454335,1.4540935,0.004665,13.419064,0.01566,244.75053,0.2433,1.4661327,18.112568,,,164.6099,0.2243,1,,,,1.3512746E-5,36.249826,88.621215,0.15446265,0
3173476.56,,5905,,9.6984,0.021,9.1E-6,9.4146751,0.17653612,1.4534509,0.004727,13.42256,0.01567,244.6518,0.2725,0.36805347,18.079713,,,164.648,0.2313,1,,,,1.3531841E-5,36.225137,88.636107,0.15438142,0
3173610.39,,5905,,9.6955,0.021,9.1E-6,9.4143536,0.17635066,1.4532439,0.004679,13.421317,0.01566,244.61761,0.2512,0.40295056,18.071622,,,164.6502,0.2262,1,,,,1.3536008E-5,36.159425,88.630053,0.1543647,0
3173864.11,,5905,,9.5671,0.021,9.2E-6,9.2862305,0.17173599,1.4299882,0.004586,12.967747,0.01484,240.4643,0.2384,4.298979,18.084456,,,163.28553,0.2223,1,,,,1.329674E-5,36.143243,86.234077,0.15399017,0
3173997.7,,5905,,9.5644,0.021,9.1E-6,9.2870146,0.17399586,1.4287907,0.004552,12.971344,0.01485,240.27738,0.2232,0.41048136,18.077277,,,163.34494,0.2187,1,,,,1.329168E-5,36.168911,86.24864,0.15384822,0
3174131.56,,5905,,9.5644,0.021,9.1E-6,9.2867005,0.17388202,1.4300248,0.004523,12.970259,0.01485,240.47264,0.2055,0.44356048,18.09554,,,163.2924,0.2144,1,,,,1.3289056E-5,36.154555,86.242806,0.15398632,0
3174384.63,,5905,,9.4318,0.021,9.1E-6,9.1594799,0.17351818,1.4037828,0.00438,12.522421,0.01404,235.84997,0.166,1.2662354,18.251563,0.0019855893,99.78324,162.05302,0.2038,1,,,,1.2947351E-5,36.19108,83.896072,0.1532601,0
3174536.45,,5905,,9.4344,0.021,9E-6,9.1604843,0.17646614,1.4051815,0.004403,12.526963,0.01405,236.07702,0.1779,0.81372015,18.275517,0.0020071681,99.781044,162.01698,0.2066,1,,,,1.2943086E-5,36.503125,83.914473,0.15339598,0
3174670.2,,5905,,9.4318,0.021,9.1E-6,9.1604665,0.17669728,1.4046139,0.004407,12.526911,0.01405,235.98668,0.1816,0.23747174,18.260506,0.0018556246,99.797508,162.03849,0.2075,1,,,,1.2946852E-5,36.551035,83.914146,0.15333432,0
3174922.2,,5905,,9.3025,0.021,9.1E-6,9.0322125,0.17159746,1.3851563,0.004303,12.088831,0.01327,232.45309,0.1504,1.0500331,18.322139,0.0020886976,99.768342,160.51479,0.1988,1,,,,1.2713484E-5,36.521012,81.580863,0.15335737,0
3175056.14,,5905,,9.3025,0.021,9.2E-6,9.0333781,0.17386114,1.3867055,0.004352,12.093455,0.01327,232.70417,0.18,0.19517579,18.301011,0.00202764,99.774717,160.47567,0.2059,1,,,,1.2741179E-5,36.644277,81.60192,0.15350907,0
3175190.27,,5905,,9.3025,0.021,9.1E-6,9.0330877,0.17404655,1.3852861,0.004363,12.092633,0.01327,232.47753,0.1891,0.20471703,18.331078,0.0020512179,99.772662,160.52533,0.2082,1,,,,1.2708125E-5,36.602022,81.596673,0.15335687,0
3175445.23,,5905,,9.1736,0.021,9E-6,8.9044883,0.16898018,1.3689753,0.004235,11.661515,0.01254,229.45154,0.1354,2.4483866,18.395136,0.0018476268,99.791442,158.86625,0.1936,1,,,,1.2496979E-5,36.662155,79.289911,0.15373992,0
3175579.58,,5905,,9.171,0.021,9.1E-6,8.9053602,0.17138721,1.369805,0.004255,11.665236,0.01255,229.58726,0.1484,0.14991737,18.405319,0.0018806348,99.787772,158.84971,0.1967,1,,,,1.2497868E-5,36.790271,79.305441,0.15381804,0
3175714.16,,5905,,9.171,0.021,9.1E-6,8.9051603,0.17154725,1.3689282,0.004263,11.664584,0.01255,229.44712,0.156,0.1359164,18.390624,0.0018695556,99.788967,158.88007,0.1986,1,,,,1.2500082E-5,36.810637,79.301881,0.15372303,0
3175968.39,,5905,,9.0401,0.021,9.2E-6,8.7757142,0.16607025,1.3557287,0.00418,11.239273,0.01188,226.9219,0.123,0.57818829,18.542315,0.0018640024,99.786089,157.07727,0.1887,1,,,,1.2261759E-5,36.781249,77.01316,0.15448643,0
3176103.56,,5905,,9.0401,0.021,9.2E-6,8.7770879,0.16888643,1.3565191,0.004229,11.244659,0.01189,227.05303,0.1584,0.15981074,18.54338,0.0018884418,99.783272,157.07132,0.1973,1,,,,1.2268454E-5,37.084631,77.037271,0.1545523,0
3176238.61,,5905,,9.0401,0.021,9.1E-6,8.7769735,0.16911592,1.3557988,0.00423,11.244475,0.01189,226.93825,0.1599,0.09381238,18.574567,0.0020582209,99.764257,157.0971,0.1977,1,,,,1.224377E-5,37.08676,77.035264,0.15447224,0
3176494.61,,5905,,8.9101,0.021,9.1E-6,8.6487828,0.16373895,1.3462249,0.004122,10.830613,0.01131,225.00128,0.09421,0.87274862,18.783191,0.0020994422,99.75557,155.16889,0.1797,1,,,,1.2005461E-5,37.149134,74.801445,0.15565484,0
3176631.59,,5905,,8.9077,0.021,9.2E-6,8.6500485,0.16671965,1.3471753,0.004159,10.835511,0.01131,225.15738,0.1264,0.051675247,18.765206,0.0019574644,99.771859,155.15508,0.1874,1,,,,1.2023525E-5,37.566381,74.82334,0.15574194,0
3176768.97,,5905,,8.9101,0.021,9.1E-6,8.6498363,0.16665899,1.3468585,0.004171,10.834837,0.01131,225.10631,0.1369,0.0739752,18.767202,0.002060244,99.75992,155.16344,0.19,1,,,,1.2020822E-5,37.530411,74.819668,0.15570914,0
3177026.61,,5905,,8.778,0.021,9.1E-6,8.5205387,0.1610385,1.3436809,0.004154,10.428165,0.01084,224.19411,0.1308,0.057854535,19.170021,0.0024086958,99.71603,152.9645,0.1859,1,,,,1.172532E-5,37.534405,72.59958,0.15769906,0
3177185.16,,5905,,8.7778,0.021,9.1E-6,8.5233487,0.1649575,1.3434254,0.004109,10.436613,0.01085,224.16191,0.0888,0.4266828,19.108641,0.0022081394,99.739124,153.02465,0.176,1,,,,1.1758814E-5,38.340043,72.647473,0.15761709,0
3177324.58,,5905,,8.7779,0.021,9E-6,8.5224161,0.16455028,1.342652,0.004196,10.433493,0.01084,224.03575,0.1632,0.096135053,19.061504,0.0023750504,99.718735,153.03729,0.1937,1,,,,1.1783449E-5,38.217283,72.631577,0.15754359,0
3177582.39,,5905,,8.6455,0.021,9E-6,8.3921337,0.15808679,1.3446909,0.004099,10.033815,0.01049,223.96043,0.07097,0.19351761,19.473736,0.0021755725,99.738378,150.62157,0.169,1,,,,1.1528168E-5,38.123007,70.427908,0.1602323,0
3177722.97,,5905,,8.6455,0.021,9.1E-6,8.394161,0.1622444,1.3440729,0.004143,10.039958,0.01049,223.86827,0.1204,0.029038257,19.464112,0.002091073,99.748682,150.68105,0.1807,1,,,,1.1528032E-5,38.947471,70.461938,0.16011998,0
3177863.48,,5905,,8.6479,0.021,9E-6,8.3939351,0.16207716,1.3438597,0.004155,10.039111,0.01049,223.8335,0.1314,0.015501859,19.420304,0.0020533124,99.752688,150.68497,0.1833,1,,,,1.1551819E-5,38.928224,70.458147,0.16009889,0
3178122.77,,5905,,8.5145,0.021,9.1E-6,8.2658024,0.15516356,1.3539659,0.004143,9.6537866,0.01026,225.05597,0.09139,0.10575658,19.942575,0.0019708374,99.758801,148.01452,0.1706,1,,,,1.1310198E-5,38.840609,68.323489,0.16380332,0
3178266.55,,5905,,8.5145,0.021,9E-6,8.2680992,0.15975354,1.3531422,0.004198,9.6608666,0.01026,224.93201,0.1435,0.024352493,19.962449,0.0021155481,99.741628,148.0857,0.1827,1,,,,1.1294494E-5,39.885151,68.361465,0.1636582,0
3178411.05,,5905,,8.5166,0.021,9.2E-6,8.2677052,0.15969014,1.354927,0.004183,9.6596725,0.01026,225.21476,0.1276,0.044982347,19.964818,0.0020241184,99.75252,148.01357,0.1789,1,,,,1.1306221E-5,39.924898,68.354949,0.16388187,0
3178676.55,,5905,,8.386,0.021,9.2E-6,8.1368517,0.15253957,1.3739105,0.004229,9.2754899,0.01013,227.85065,0.1181,1.2373821,20.706693,0.0021880543,99.728792,144.99664,0.1728,1,,,,1.103126E-5,39.929637,66.208356,0.16885038,0
3178845.61,,5905,,8.3834,0.021,9E-6,8.1391728,0.15784855,1.3740605,0.00425,9.2816183,0.01013,227.88065,0.1355,0.4977319,20.714181,0.0022998883,99.715145,145.03272,0.1766,1,,,,1.1030113E-5,41.413386,66.246134,0.16882066,0
3178994.94,,5905,,8.3834,0.021,9.2E-6,8.139421,0.15760517,1.3746548,0.004269,9.2820996,0.01013,227.97568,0.1485,0.097903543,20.647817,0.0020618841,99.743775,145.01623,0.1795,1,,,,1.1067255E-5,41.428363,66.250174,0.16888853,0
3179265.36,,5905,,8.2532,0.021,9.1E-6,8.0083669,0.14915368,1.4139282,0.004506,8.9062711,0.01009,233.84785,0.222,4.6983261,21.706238,0.002044928,99.74228,141.34744,0.1894,1,,,,1.0799061E-5,41.295634,64.13394,0.17655637,0
3179442.44,,5905,,8.2532,0.021,9.1E-6,8.0113867,0.15570622,1.4101801,0.004489,8.9147145,0.01009,233.26,0.2188,1.3216855,21.682852,0.0025202129,99.682934,141.52596,0.1891,1,,,,1.0789466E-5,43.412475,64.182317,0.17602197,0
3179619.27,,5905,,8.2532,0.021,9.1E-6,8.0117697,0.15494493,1.4109103,0.004514,8.9151654,0.01009,233.37662,0.2304,2.971403,21.483857,0.0022168051,99.718486,141.5083,0.1915,1,,,,1.0891255E-5,43.365704,64.188454,0.1761047,0
3179896.05,,5905,,8.121,0.021,9.1E-6,7.8789844,0.14451573,1.4903471,0.005768,8.5448835,0.0101,245.64392,0.5708,4.918196,23.493464,0.0025012356,99.682036,136.64395,0.2477,1,,,,1.0486916E-5,42.967713,62.078395,0.18915472,0
3180085.23,,5905,,8.1213,0.021,9.1E-6,7.8827763,0.15459658,1.4876188,0.005914,8.5547952,0.0101,245.2198,0.609,2.045244,23.523303,0.0033057604,99.581096,136.79329,0.2555,1,,,,1.04654E-5,46.986928,62.138162,0.18871763,0
3180274.81,,5905,,8.121,0.021,9.1E-6,7.8826399,0.15464639,1.4894393,0.005863,8.5545972,0.0101,245.50922,0.5954,6.489819,23.615217,0.0033628157,99.575009,136.73513,0.2526,1,,,,1.0437569E-5,47.046605,62.136012,0.18895184,0
3180565.73,,5905,,7.9898,0.021,9E-6,7.7502077,0.13858863,1.6961847,0.01012,8.1930507,0.01015,278.03876,1.386,235.89373,27.493143,0.0026249587,99.665161,128.73291,0.35,1,,,,1.0145028E-5,47.230433,60.06572,0.21885668,0
3180784.95,,5905,,7.9898,0.021,9.2E-6,7.7569054,0.15578689,1.6741584,0.01028,8.2105992,0.01015,274.55215,1.423,112.94661,27.680895,0.0052419624,99.343438,129.4073,0.3606,1,,,,9.9801717E-6,54.986285,60.169581,0.21582813,0
3181004.36,,5905,,7.99,0.021,9.2E-6,7.7571621,0.15595706,1.669408,0.01029,8.2106415,0.01015,273.79645,1.426,16.389658,27.289947,0.0041041293,99.480617,129.53433,0.3621,1,,,,1.0082162E-5,55.36179,60.173564,0.2152086,0
3181322.77,,5905,,7.8591,0.021,9.1E-6,7.6126692,0.11865262,2.3192452,0.03016,7.8272994,0.01023,376.79559,4.666,20.593906,37.260014,,,113.90365,0.5927,1,,,,1.0112599E-5,54.579894,57.952733,0.30465599,0
3181610.17,,5905,,7.859,0.021,9E-6,7.6270241,0.15710713,2.1969475,0.02867,7.864949,0.01022,357.37692,4.437,19.012215,38.434036,0.0085014077,98.96245,116.20374,0.6062,1,,,,9.3917137E-6,74.520027,58.171496,0.2880478,0
3181906.44,,5905,,7.859,0.021,9.1E-6,7.6264354,0.16206071,2.1856747,0.02888,7.8644425,0.01022,355.58302,4.472,27.478294,39.48141,0.011380655,98.650566,116.3947,0.6135,1,,,,9.1241828E-6,76.868071,58.162518,0.28659191,0
3183107.88,,5905,,7.7242,0.021,9.1E-6,7.4950544,0.19278419,4.1480298,0.1331,7.5314101,0.01029,667.44069,21.09,162.5034,93.817391,0.046363466,95.364607,92.237188,1.073,1,,,,7.4524713E-6,185.9478,56.175841,0.55343557,0
3183793.48,,5905,,7.7262,0.021,9.1E-6,7.4947528,0.19388215,4.1493723,0.1327,7.5309181,0.01029,667.65379,21.01,181.71836,94.595315,0.048121342,95.219632,92.22336,1.069,1,,,,7.404574E-6,187.63478,56.171319,0.55363699,0
3184483.3,,5905,,7.7262,0.021,9E-6,7.4948028,0.19540408,4.1365383,0.1324,7.5314477,0.01029,665.61256,20.97,222.21291,94.877743,0.049530394,95.10379,92.320846,1.071,1,,,,7.3687193E-6,189.19063,56.172068,0.55192091,0
3186849.17,,5905,,7.5946,0.021,9.1E-6,7.3792714,0.13345751,12.498139,0.2926,7.2148492,0.0103,1995.5415,46.15,3883.9834,190.24572,0.0063058626,99.071397,61.338417,0.6132,1,,,,1.0586895E-5,387.52114,54.453646,1.693682,0
3188208.97,,5905,,7.5946,0.021,9.1E-6,7.3787507,0.13086595,12.602108,0.2879,7.2131863,0.0103,2012.0802,45.39,5718.4892,189.17529,0.0048393911,99.278721,61.138314,0.5992,1,,,,1.0712784E-5,380.49145,54.445961,1.7078918,0
3189559.95,,5905,,7.5966,0.021,9.2E-6,7.378512,0.13008829,12.637643,0.2872,7.2124961,0.0103,2017.7327,45.29,13537.328,188.99557,0.0044533456,99.33407,61.069852,0.5963,1,,,,1.0747148E-5,378.35057,54.44244,1.7127631,0
3191624.47,,5905,,7.4652,0.021,9.2E-6,7.2543329,0.13658499,4.6817738,0.07806,6.9030025,0.0102,751.72553,12.21,968.13232,73.48484,,,85.676842,0.562,1,,,,1.0229668E-5,167.27133,52.625346,0.6453762,0
3192171.45,,5905,,7.4652,0.021,9.1E-6,7.250296,0.13006004,4.5927358,0.06764,6.8948051,0.01019,737.55229,10.53,478.92841,72.548829,,,86.191153,0.5078,1,,,,1.0166288E-5,146.96968,52.566793,0.63345494,0
3192706.81,,5905,,7.4651,0.021,9.1E-6,7.2498232,0.12930656,4.5875232,0.06646,6.8938223,0.01019,736.72203,10.34,251.574,72.475874,,,86.218865,0.5008,1,,,,1.0165066E-5,145.09766,52.559937,0.63277725,0
3193743.72,,5905,,7.3343,0.021,9.1E-6,7.1225642,0.13033909,3.1694836,0.03019,6.5825449,0.009896,510.8151,4.553,316.67123,52.343677,,,95.981159,0.3871,1,,,,9.7588693E-6,106.47785,50.730921,0.44499193,0
3194136.25,,5905,,7.3324,0.021,9.1E-6,7.1220409,0.129548,3.1670128,0.03016,6.5816506,0.009894,510.42113,4.549,65.36499,52.356503,,,95.999262,0.3871,1,,,,9.7489538E-6,104.68735,50.723467,0.4446777,0
3194530.94,,5905,,7.3324,0.021,9.1E-6,7.1220406,0.1295272,3.1662935,0.02995,6.5815981,0.009894,510.30665,4.514,225.10838,52.273461,,,96.006584,0.385,1,,,,9.762251E-6,104.71301,50.723462,0.44457674,0
3195024.45,,5905,,7.2027,0.021,9.1E-6,7.0029796,0.14384556,2.4425511,0.02072,6.2939009,0.009383,394.8789,3.08,515.92271,41.659913,,,102.98155,0.3759,1,,,,9.47863E-6,104.54692,49.041723,0.34878741,0
3195343.58,,5905,,7.2008,0.021,9.1E-6,6.9948808,0.12910242,2.4091904,0.0183,6.2777307,0.009345,389.55539,2.669,28.104461,41.287386,,,103.33676,0.3442,1,,,,9.4352155E-6,83.319825,48.928358,0.34442194,0
