Capacitance(pF),Loss (nSiemens),Timestamp (24hr)
1.140785,0.000471,15:30:40
1.14077,0.000502,15:30:41
1.14076,0.000502,15:30:42
1.140755,0.000478,15:30:43
1.140748,0.000483,15:30:44
1.14073,0.000502,15:30:45
1.140728,0.000496,15:30:46
1.140715,0.000484,15:30:47
1.14071,0.000502,15:30:48
1.1407,0.000478,15:30:49
1.140692,0.000465,15:30:50
1.14068,0.000502,15:30:51
1.14067,0.000478,15:30:52
1.14066,0.000465,15:30:53
1.14065,0.000502,15:30:54
1.140641,0.000465,15:30:55
1.140629,0.000471,15:30:56
1.14062,0.000484,15:30:57
1.140613,0.000452,15:30:58
1.140601,0.000484,15:30:59
1.140592,0.00048,15:31:00
1.14058,0.000502,15:31:01
1.140575,0.000459,15:31:02
1.140566,0.000452,15:31:03
1.140553,0.000484,15:31:04
1.14055,0.000441,15:31:05
1.140539,0.000471,15:31:06
1.140526,0.000471,15:31:07
1.140517,0.000465,15:31:08
1.14051,0.000441,15:31:09
1.140502,0.000471,15:31:10
1.140485,0.000471,15:31:11
1.140477,0.000446,15:31:12
1.140471,0.000465,15:31:13
1.14046,0.000471,15:31:14
1.140448,0.000452,15:31:15
1.140444,0.000459,15:31:16
1.14043,0.000441,15:31:17
1.140424,0.000471,15:31:18
1.140413,0.000465,15:31:19
1.140404,0.000478,15:31:20
1.140393,0.000452,15:31:21
1.140384,0.000471,15:31:22
1.14038,0.000441,15:31:23
1.140369,0.000465,15:31:24
1.140356,0.000478,15:31:25
1.140346,0.000452,15:31:26
1.140334,0.000465,15:31:27
1.140328,0.000471,15:31:28
1.140318,0.000452,15:31:29
1.14031,0.000465,15:31:30
1.140297,0.000484,15:31:31
1.140291,0.000465,15:31:32
1.14028,0.00049,15:31:33
1.140271,0.000446,15:31:34
1.140263,0.000478,15:31:35
1.140255,0.000471,15:31:36
1.140244,0.000465,15:31:37
1.140235,0.000465,15:31:38
1.140225,0.000478,15:31:39
1.140216,0.000471,15:31:40
1.140208,0.000471,15:31:41
1.1402,0.000471,15:31:42
1.140187,0.000459,15:31:43
1.140179,0.000452,15:31:44
1.140168,0.000465,15:31:45
1.140154,0.000459,15:31:46
1.14015,0.000459,15:31:47
1.140137,0.000452,15:31:48
1.140129,0.000446,15:31:49
1.140121,0.000471,15:31:50
1.140109,0.00049,15:31:51
1.140098,0.000478,15:31:51
1.140091,0.00049,15:31:52
1.140085,0.000465,15:31:53
1.140075,0.000465,15:31:54
1.140066,0.000459,15:31:55
1.140055,0.000465,15:31:56
1.140044,0.000465,15:31:57
1.140036,0.000452,15:31:58
1.140028,0.000459,15:31:59
1.140018,0.000452,15:32:00
1.140008,0.000446,15:32:01
1.139996,0.000465,15:32:02
1.13999,0.000441,15:32:03
1.139981,0.000459,15:32:04
1.139971,0.000465,15:32:05
1.139959,0.000459,15:32:06
1.139949,0.000452,15:32:07
1.139946,0.000484,15:32:08
1.139933,0.000452,15:32:09
1.139921,0.000446,15:32:10
1.139915,0.000452,15:32:11
1.139905,0.000446,15:32:12
1.139897,0.000452,15:32:13
1.139888,0.000452,15:32:14
1.139879,0.000471,15:32:15
1.139867,0.000433,15:32:16
1.139858,0.000471,15:32:17
1.139851,0.000478,15:32:18
1.139839,0.000465,15:32:19
1.139829,0.000446,15:32:20
1.139819,0.000446,15:32:21
1.139811,0.000478,15:32:22
1.139803,0.000446,15:32:23
1.139795,0.000478,15:32:24
1.139787,0.000465,15:32:25
1.139776,0.000452,15:32:26
1.139765,0.000465,15:32:27
1.139753,0.000465,15:32:28
1.139745,0.000478,15:32:29
1.139739,0.000478,15:32:30
1.139728,0.000459,15:32:31
1.139717,0.000452,15:32:32
1.139711,0.000446,15:32:33
1.139697,0.000459,15:32:34
1.139689,0.000446,15:32:35
1.139682,0.00044,15:32:36
1.13967,0.000441,15:32:37
1.139663,0.000452,15:32:38
1.13965,0.000471,15:32:39
1.139646,0.000459,15:32:40
1.139634,0.000433,15:32:41
1.139622,0.000471,15:32:42
1.139615,0.00049,15:32:43
1.139605,0.000446,15:32:44
1.139595,0.000421,15:32:45
1.139587,0.000478,15:32:46
1.139576,0.000459,15:32:47
1.139571,0.000452,15:32:48
1.139559,0.000465,15:32:49
1.139551,0.000446,15:32:50
1.139542,0.000465,15:32:51
1.139533,0.000478,15:32:52
1.13952,0.00044,15:32:53
1.139514,0.000446,15:32:54
1.139506,0.000459,15:32:55
1.139496,0.000471,15:32:56
1.139486,0.000465,15:32:57
1.13948,0.000465,15:32:58
1.139468,0.000465,15:32:59
1.139459,0.000452,15:33:00
1.139448,0.000459,15:33:01
1.139439,0.000446,15:33:02
1.139432,0.000459,15:33:03
1.139423,0.000452,15:33:04
1.139416,0.000459,15:33:05
1.139403,0.000465,15:33:06
1.139395,0.000465,15:33:06
1.139386,0.000459,15:33:07
1.139378,0.000452,15:33:08
1.13937,0.000459,15:33:09
1.139361,0.000446,15:33:10
1.139352,0.000452,15:33:11
1.13934,0.000465,15:33:12
1.139329,0.00044,15:33:13
1.139322,0.000433,15:33:14
1.139313,0.000459,15:33:15
1.139305,0.000459,15:33:16
1.139292,0.000452,15:33:17
1.139283,0.000452,15:33:18
1.139276,0.000478,15:33:19
1.139268,0.000459,15:33:20
1.139262,0.000465,15:33:21
1.139251,0.000459,15:33:22
1.139238,0.000465,15:33:23
1.139234,0.000433,15:33:24
1.139223,0.000459,15:33:25
1.139214,0.000452,15:33:26
1.139205,0.000433,15:33:27
1.139195,0.000452,15:33:28
1.139187,0.000452,15:33:29
1.139179,0.00044,15:33:30
1.13917,0.000471,15:33:31
1.139159,0.000465,15:33:32
1.139148,0.000459,15:33:33
1.139141,0.000471,15:33:34
1.139135,0.000465,15:33:35
1.139123,0.000465,15:33:36
1.139114,0.000452,15:33:37
1.139104,0.000446,15:33:38
1.139096,0.00044,15:33:39
1.139086,0.000446,15:33:40
1.139079,0.00044,15:33:41
1.139065,0.000452,15:33:42
1.139056,0.000459,15:33:43
1.139047,0.00044,15:33:44
1.139038,0.000459,15:33:45
1.139031,0.000465,15:33:46
1.139023,0.000446,15:33:47
1.13901,0.00044,15:33:48
1.139005,0.000459,15:33:49
1.138994,0.000465,15:33:50
1.138983,0.000433,15:33:51
1.138975,0.000452,15:33:52
1.138966,0.000446,15:33:53
1.138959,0.000471,15:33:54
1.138954,0.000446,15:33:55
1.138942,0.00044,15:33:56
1.138926,0.000452,15:33:57
1.13892,0.000446,15:33:58
1.13891,0.00044,15:33:59
1.138901,0.000459,15:34:00
1.138895,0.000433,15:34:01
1.138889,0.000446,15:34:02
1.138873,0.000446,15:34:03
1.138864,0.000459,15:34:04
1.13886,0.00044,15:34:05
1.138843,0.000471,15:34:06
1.138843,0.000459,15:34:07
1.138831,0.000459,15:34:08
1.13882,0.000459,15:34:09
1.138812,0.000452,15:34:10
1.138803,0.000433,15:34:11
1.138791,0.000452,15:34:12
1.13879,0.000446,15:34:13
1.138773,0.000433,15:34:14
1.138762,0.000446,15:34:15
1.138755,0.00044,15:34:16
1.138745,0.000452,15:34:17
1.13874,0.000465,15:34:18
1.138727,0.000446,15:34:19
1.13872,0.000441,15:34:20
1.138706,0.00044,15:34:21
1.1387,0.000441,15:34:22
1.13869,0.000452,15:34:23
1.138681,0.000452,15:34:24
1.13868,0.000441,15:34:25
1.138662,0.000452,15:34:26
1.138652,0.000465,15:34:27
1.138645,0.000427,15:34:28
1.138636,0.000471,15:34:29
1.13863,0.000459,15:34:30
1.138615,0.000446,15:34:31
1.138609,0.000433,15:34:32
1.138598,0.000459,15:34:33
1.13859,0.000452,15:34:34
1.138582,0.000466,15:34:35
1.13857,0.000441,15:34:35
1.138563,0.000459,15:34:36
1.138554,0.000459,15:34:37
1.138546,0.000446,15:34:38
1.13854,0.000441,15:34:39
1.138526,0.000446,15:34:40
1.13852,0.000441,15:34:41
1.138508,0.000459,15:34:42
1.138499,0.00044,15:34:43
1.138492,0.000452,15:34:44
1.138483,0.000446,15:34:45
1.13847,0.000441,15:34:46
1.138468,0.000459,15:34:47
1.138456,0.000441,15:34:48
1.13845,0.000441,15:34:49
1.138439,0.000478,15:34:50
1.138431,0.00044,15:34:51
1.138417,0.00044,15:34:52
1.13842,0.000433,15:34:53
1.13841,0.000441,15:34:54
1.138402,0.00044,15:34:55
1.138394,0.00044,15:34:56
1.13839,0.000441,15:34:57
1.138375,0.000459,15:34:58
1.138367,0.000465,15:34:59
1.13836,0.000452,15:35:00
1.138352,0.000446,15:35:01
1.138341,0.00044,15:35:02
1.138332,0.000433,15:35:03
1.138326,0.000446,15:35:04
1.138316,0.000446,15:35:05
1.138307,0.000446,15:35:06
1.138299,0.000446,15:35:07
1.13829,0.000446,15:35:08
1.13828,0.000427,15:35:09
1.138273,0.00044,15:35:10
1.138265,0.000446,15:35:11
1.138252,0.000465,15:35:12
1.138247,0.000459,15:35:13
1.138237,0.00044,15:35:14
1.13823,0.000441,15:35:15
1.138216,0.000433,15:35:16
1.138212,0.00044,15:35:17
1.138204,0.000427,15:35:18
1.138192,0.000446,15:35:19
1.138181,0.000465,15:35:20
1.138174,0.000433,15:35:21
1.138164,0.000446,15:35:22
1.138158,0.000465,15:35:23
1.138145,0.000427,15:35:24
1.138139,0.000433,15:35:25
1.138132,0.000452,15:35:26
1.138119,0.000459,15:35:27
1.138108,0.000452,15:35:28
1.138102,0.00044,15:35:29
1.138093,0.000427,15:35:30
1.138085,0.000459,15:35:31
1.138073,0.00044,15:35:32
1.138065,0.000446,15:35:33
1.138058,0.00044,15:35:34
1.138045,0.00044,15:35:35
1.138042,0.000452,15:35:36
1.138031,0.000427,15:35:37
1.13802,0.000433,15:35:38
1.138014,0.000433,15:35:39
1.138,0.000421,15:35:40
1.137992,0.000427,15:35:41
1.137988,0.000446,15:35:42
1.137976,0.000446,15:35:43
1.137968,0.000433,15:35:44
1.137961,0.00044,15:35:45
1.137949,0.000433,15:35:46
1.137941,0.00044,15:35:47
1.137933,0.000402,15:35:48
1.137926,0.000433,15:35:49
1.137915,0.000446,15:35:50
1.137909,0.000446,15:35:51
1.137898,0.000433,15:35:52
1.137888,0.000446,15:35:53
1.137881,0.000433,15:35:54
1.13787,0.000452,15:35:55
1.137862,0.000433,15:35:56
1.13785,0.000446,15:35:57
1.137844,0.000446,15:35:58
1.137836,0.00044,15:35:59
1.137827,0.000446,15:36:00
1.137819,0.000433,15:36:01
1.137808,0.00044,15:36:02
1.137799,0.00044,15:36:03
1.137793,0.000446,15:36:03
1.137786,0.000446,15:36:04
1.137774,0.000452,15:36:05
1.137765,0.000446,15:36:06
1.137754,0.000446,15:36:07
1.137747,0.000433,15:36:08
1.137735,0.00044,15:36:09
1.13773,0.000441,15:36:10
1.137718,0.000446,15:36:11
1.137711,0.000433,15:36:12
1.137702,0.000446,15:36:13
1.137692,0.000427,15:36:14
1.137685,0.000433,15:36:15
1.137677,0.000433,15:36:16
1.137668,0.000433,15:36:17
1.137657,0.000408,15:36:18
1.13765,0.000441,15:36:19
1.13764,0.000465,15:36:20
1.137629,0.000452,15:36:21
1.13762,0.000427,15:36:22
1.137611,0.000421,15:36:23
1.137604,0.000484,15:36:24
1.137595,0.000452,15:36:25
1.13759,0.000446,15:36:26
1.137577,0.000471,15:36:27
1.13757,0.000421,15:36:28
1.137559,0.000452,15:36:29
1.137548,0.00044,15:36:30
1.13754,0.000446,15:36:31
1.13753,0.000433,15:36:32
1.13752,0.000441,15:36:33
1.13752,0.00044,15:36:34
1.137509,0.000446,15:36:35
1.137497,0.00044,15:36:36
1.137486,0.000459,15:36:37
1.13748,0.000441,15:36:38
1.13747,0.000441,15:36:39
1.13746,0.000441,15:36:40
1.137452,0.000465,15:36:41
1.137443,0.000446,15:36:42
1.137433,0.000446,15:36:43
1.137428,0.000459,15:36:44
1.137418,0.000427,15:36:45
1.137409,0.000408,15:36:46
1.137403,0.000446,15:36:47
1.137391,0.00044,15:36:48
1.137383,0.000433,15:36:49
1.137374,0.000433,15:36:50
1.137364,0.00044,15:36:51
1.137351,0.000465,15:36:52
1.137348,0.00044,15:36:53
1.137338,0.00044,15:36:54
1.137332,0.00044,15:36:55
1.13732,0.000415,15:36:56
1.137312,0.000427,15:36:57
1.137303,0.000433,15:36:58
1.137296,0.000433,15:36:59
1.13729,0.000421,15:37:00
1.137277,0.000433,15:37:01
1.137269,0.000433,15:37:02
1.137261,0.000433,15:37:03
1.137253,0.000433,15:37:04
1.137244,0.00044,15:37:05
1.137234,0.00044,15:37:06
1.137226,0.000433,15:37:07
1.137215,0.000433,15:37:08
1.137206,0.000446,15:37:09
1.137199,0.00044,15:37:10
1.137192,0.000433,15:37:11
1.137181,0.000427,15:37:12
1.137172,0.000446,15:37:13
1.137164,0.00044,15:37:14
1.137154,0.000433,15:37:15
1.137145,0.000433,15:37:16
1.137139,0.00044,15:37:17
1.137128,0.000427,15:37:18
1.13712,0.000433,15:37:19
1.137111,0.000446,15:37:20
1.137101,0.000427,15:37:21
1.137095,0.000433,15:37:22
1.137086,0.000433,15:37:23
1.137078,0.000427,15:37:24
1.13707,0.000427,15:37:25
1.137061,0.000433,15:37:25
1.137052,0.000433,15:37:26
1.137044,0.000427,15:37:27
1.137035,0.000446,15:37:28
1.137025,0.000427,15:37:29
1.137016,0.000433,15:37:30
1.137011,0.000433,15:37:31
1.137001,0.000421,15:37:32
1.136993,0.000446,15:37:33
1.136984,0.000433,15:37:34
1.136976,0.00044,15:37:35
1.136969,0.000433,15:37:36
1.136958,0.000433,15:37:37
1.136948,0.00044,15:37:38
1.136944,0.000421,15:37:39
1.136931,0.000433,15:37:40
1.136925,0.000433,15:37:41
1.136913,0.000427,15:37:42
1.136906,0.000433,15:37:43
1.136897,0.000433,15:37:44
1.136888,0.000427,15:37:45
1.13688,0.00044,15:37:46
1.136873,0.00044,15:37:47
1.136864,0.000433,15:37:48
1.136855,0.000433,15:37:49
1.136846,0.000433,15:37:50
1.136839,0.000427,15:37:51
1.136831,0.00044,15:37:52
1.136822,0.000427,15:37:53
1.136813,0.000433,15:37:54
1.136806,0.000433,15:37:55
1.136796,0.000433,15:37:56
1.136789,0.000427,15:37:57
1.13678,0.000433,15:37:58
1.136772,0.000427,15:37:59
1.136764,0.000433,15:37:59
1.136755,0.000433,15:38:00
1.136746,0.000433,15:38:01
1.13674,0.000427,15:38:02
1.13673,0.000427,15:38:03
1.136723,0.000427,15:38:04
1.136714,0.000427,15:38:05
1.136703,0.000427,15:38:06
1.136699,0.000427,15:38:07
1.13669,0.000427,15:38:08
1.13668,0.000421,15:38:09
1.136672,0.000433,15:38:10
1.136663,0.000433,15:38:11
1.136654,0.000433,15:38:12
1.136645,0.000427,15:38:13
1.136636,0.000433,15:38:14
1.136629,0.000433,15:38:15
1.136621,0.000433,15:38:16
1.136612,0.000433,15:38:17
1.136605,0.000433,15:38:18
1.136596,0.000421,15:38:19
1.136588,0.000433,15:38:20
1.136582,0.000421,15:38:21
1.136572,0.00044,15:38:22
1.136562,0.000427,15:38:22
1.136554,0.000433,15:38:23
1.136548,0.000427,15:38:24
1.136538,0.000427,15:38:25
1.13653,0.000427,15:38:26
1.136521,0.000427,15:38:27
1.136514,0.000433,15:38:28
1.136505,0.000433,15:38:29
1.136497,0.000427,15:38:30
1.136489,0.000433,15:38:31
1.136478,0.000415,15:38:32
1.136472,0.000421,15:38:33
1.136462,0.000427,15:38:34
1.136455,0.000421,15:38:35
1.136445,0.000427,15:38:36
1.136437,0.000433,15:38:37
1.136429,0.000427,15:38:38
1.136421,0.000433,15:38:39
1.136413,0.000427,15:38:40
1.136405,0.000427,15:38:40
1.136396,0.000415,15:38:41
1.136388,0.000433,15:38:42
1.13638,0.000421,15:38:43
1.136372,0.000427,15:38:44
1.136363,0.000433,15:38:45
1.136354,0.000427,15:38:46
1.136346,0.000427,15:38:47
1.136339,0.000427,15:38:48
1.13633,0.000427,15:38:49
1.136322,0.000433,15:38:50
1.136315,0.000427,15:38:51
1.136306,0.000421,15:38:52
1.136298,0.000427,15:38:53
1.13629,0.000433,15:38:54
1.136281,0.000427,15:38:55
1.136273,0.000421,15:38:56
1.136265,0.000433,15:38:57
1.136257,0.000427,15:38:57
1.136249,0.000427,15:38:58
1.136241,0.000427,15:38:59
1.136233,0.000421,15:39:00
1.136224,0.000427,15:39:01
1.136217,0.000427,15:39:02
1.136207,0.000446,15:39:03
1.136198,0.000402,15:39:04
1.136188,0.000402,15:39:05
1.136188,0.000389,15:39:06
1.136173,0.000421,15:39:07
1.136164,0.000421,15:39:08
1.136157,0.000427,15:39:09
1.13615,0.000408,15:39:10
1.136141,0.000433,15:39:11
1.13613,0.00044,15:39:12
1.136121,0.000427,15:39:13
1.136115,0.000427,15:39:14
1.136106,0.000433,15:39:15
1.136098,0.000427,15:39:16
1.136089,0.000421,15:39:17
1.136083,0.000421,15:39:18
1.136074,0.000421,15:39:19
1.136066,0.000433,15:39:20
1.136058,0.000427,15:39:21
1.13605,0.000421,15:39:22
1.136041,0.000421,15:39:23
1.136033,0.000427,15:39:24
1.136025,0.000427,15:39:25
1.136017,0.000421,15:39:25
1.13601,0.000415,15:39:26
1.136001,0.000421,15:39:27
1.135993,0.000433,15:39:28
1.135986,0.000421,15:39:29
1.135976,0.000415,15:39:30
1.13597,0.000427,15:39:31
1.135961,0.000421,15:39:32
1.135953,0.000433,15:39:33
1.135945,0.000421,15:39:34
1.135938,0.000421,15:39:35
1.13593,0.000427,15:39:36
1.135927,0.000427,15:39:37
1.13592,0.000427,15:39:38
1.135912,0.000433,15:39:39
1.135904,0.000421,15:39:40
1.135897,0.000427,15:39:41
1.135888,0.000427,15:39:42
1.135879,0.000421,15:39:42
1.135871,0.000415,15:39:43
1.135864,0.000421,15:39:44
1.135855,0.000433,15:39:45
1.135846,0.000433,15:39:46
1.135837,0.000415,15:39:47
1.13583,0.000433,15:39:48
1.135819,0.000421,15:39:49
1.135812,0.000421,15:39:50
1.135804,0.000421,15:39:51
1.135795,0.000427,15:39:52
1.13579,0.000421,15:39:53
1.135781,0.000408,15:39:54
1.135771,0.000396,15:39:55
1.135761,0.000446,15:39:56
1.135754,0.000448,15:39:57
1.135747,0.00044,15:39:58
1.13574,0.000415,15:39:59
1.135727,0.000402,15:40:00
1.135725,0.000402,15:40:01
1.135714,0.000408,15:40:02
1.135706,0.000427,15:40:03
1.135697,0.000408,15:40:04
1.135691,0.000427,15:40:05
1.135683,0.000433,15:40:06
1.135669,0.000421,15:40:07
1.135667,0.000421,15:40:08
1.135654,0.00044,15:40:09
1.135649,0.000427,15:40:10
1.13564,0.000415,15:40:11
1.13563,0.000408,15:40:12
1.135623,0.000396,15:40:13
1.135619,0.000421,15:40:14
1.13561,0.000396,15:40:15
1.135599,0.000433,15:40:16
1.135589,0.000421,15:40:17
1.135581,0.000421,15:40:18
1.135574,0.000427,15:40:19
1.135566,0.000415,15:40:20
1.135557,0.000421,15:40:21
1.135549,0.000415,15:40:22
1.135541,0.000421,15:40:23
1.135533,0.000415,15:40:24
1.135525,0.000415,15:40:25
1.135518,0.000421,15:40:26
1.13551,0.000415,15:40:27
1.1355,0.000427,15:40:28
1.135494,0.000421,15:40:28
1.135486,0.000427,15:40:29
1.135478,0.000427,15:40:30
1.13547,0.000415,15:40:31
1.135461,0.000427,15:40:32
1.135454,0.000421,15:40:33
1.135447,0.000421,15:40:34
1.135439,0.000421,15:40:35
1.135431,0.000427,15:40:36
1.135422,0.000421,15:40:37
1.135414,0.000421,15:40:38
1.135407,0.000421,15:40:39
1.135399,0.000421,15:40:40
1.13539,0.000415,15:40:41
1.135383,0.000415,15:40:42
1.135375,0.000421,15:40:43
1.135367,0.000421,15:40:44
1.135359,0.000415,15:40:44
1.135351,0.000427,15:40:45
1.135343,0.000415,15:40:46
1.135336,0.000415,15:40:47
1.135328,0.000427,15:40:48
1.135321,0.000427,15:40:49
1.135312,0.000427,15:40:50
1.135303,0.000421,15:40:51
1.135296,0.000421,15:40:52
1.135288,0.000415,15:40:53
1.135281,0.000421,15:40:54
1.135273,0.000427,15:40:55
1.135264,0.000415,15:40:56
1.135256,0.000427,15:40:57
1.135249,0.000421,15:40:58
1.13524,0.000415,15:40:59
1.135233,0.000415,15:41:00
1.135224,0.000421,15:41:01
1.135217,0.000421,15:41:01
1.13521,0.000421,15:41:02
1.135202,0.000421,15:41:03
1.135196,0.000427,15:41:04
1.135187,0.000415,15:41:05
1.135179,0.000415,15:41:06
1.13517,0.000421,15:41:07
1.135163,0.000415,15:41:08
1.135155,0.000415,15:41:09
1.135147,0.000421,15:41:10
1.135139,0.000421,15:41:11
1.135131,0.000421,15:41:12
1.135124,0.000415,15:41:13
1.135116,0.000421,15:41:14
1.135108,0.000421,15:41:15
1.1351,0.000427,15:41:16
1.135091,0.000421,15:41:17
1.135085,0.000421,15:41:17
1.135077,0.000427,15:41:18
1.135069,0.000408,15:41:19
1.135061,0.000415,15:41:20
1.135051,0.000421,15:41:21
1.135045,0.000421,15:41:22
1.135036,0.000415,15:41:23
1.135028,0.000408,15:41:24
1.135018,0.000396,15:41:25
1.135007,0.000415,15:41:26
1.135002,0.000415,15:41:27
1.134992,0.000421,15:41:28
1.134984,0.000402,15:41:29
1.13498,0.000408,15:41:30
1.134972,0.000415,15:41:31
1.134961,0.000415,15:41:32
1.134951,0.000415,15:41:33
1.134945,0.000402,15:41:34
1.134938,0.000396,15:41:35
1.13493,0.000408,15:41:36
1.134923,0.000415,15:41:37
1.134912,0.000427,15:41:38
1.134906,0.000402,15:41:39
1.134898,0.000402,15:41:40
1.13489,0.000427,15:41:41
1.13488,0.000421,15:41:42
1.134872,0.000421,15:41:43
1.134866,0.000408,15:41:44
1.134856,0.000421,15:41:45
1.134847,0.000415,15:41:46
1.13484,0.000415,15:41:47
1.134833,0.000415,15:41:48
1.134825,0.000415,15:41:49
1.134817,0.000421,15:41:50
1.13481,0.000421,15:41:51
1.134801,0.000415,15:41:52
1.134794,0.000421,15:41:53
1.134787,0.000415,15:41:54
1.13478,0.000421,15:41:55
1.134772,0.000408,15:41:55
1.134764,0.000427,15:41:56
1.134756,0.000415,15:41:57
1.134749,0.000415,15:41:58
1.134741,0.000415,15:41:59
1.134732,0.000415,15:42:00
1.134724,0.000402,15:42:01
1.134717,0.000415,15:42:02
1.13471,0.000415,15:42:03
1.134702,0.000415,15:42:04
1.134694,0.000408,15:42:05
1.134686,0.000415,15:42:06
1.134679,0.000415,15:42:07
1.13467,0.000402,15:42:08
1.134663,0.000408,15:42:09
1.134656,0.000396,15:42:10
1.134647,0.000421,15:42:11
1.134639,0.000408,15:42:12
1.134632,0.000415,15:42:12
1.134624,0.000421,15:42:13
1.134616,0.000408,15:42:14
1.13461,0.000415,15:42:15
1.134601,0.000415,15:42:16
1.134593,0.000415,15:42:17
1.134585,0.000408,15:42:18
1.134577,0.000415,15:42:19
1.134569,0.000415,15:42:20
1.134561,0.000415,15:42:21
1.134554,0.000421,15:42:22
1.134547,0.000408,15:42:23
1.134538,0.000421,15:42:24
1.134531,0.000408,15:42:25
1.134524,0.000415,15:42:26
1.134516,0.000415,15:42:27
1.134506,0.000408,15:42:28
1.134502,0.000415,15:42:29
1.134494,0.000408,15:42:29
1.134486,0.000415,15:42:30
1.134478,0.000415,15:42:31
1.134471,0.000408,15:42:32
1.134462,0.000415,15:42:33
1.134455,0.000408,15:42:34
1.134447,0.000408,15:42:35
1.134439,0.000421,15:42:36
1.134431,0.000408,15:42:37
1.134423,0.000408,15:42:38
1.134415,0.000421,15:42:39
1.134407,0.000415,15:42:40
1.134399,0.000415,15:42:41
1.134392,0.000415,15:42:42
1.134383,0.000408,15:42:43
1.134375,0.000408,15:42:44
1.134368,0.000408,15:42:45
1.13436,0.000408,15:42:46
1.134351,0.000415,15:42:47
1.134344,0.000408,15:42:47
1.134336,0.000415,15:42:48
1.13433,0.000415,15:42:49
1.134321,0.000415,15:42:50
1.134313,0.000408,15:42:51
1.134305,0.000415,15:42:52
1.134298,0.000415,15:42:53
1.13429,0.000408,15:42:54
1.134283,0.000415,15:42:55
1.134275,0.000402,15:42:56
1.134267,0.000408,15:42:57
1.134259,0.000415,15:42:58
1.134251,0.000415,15:42:59
1.134244,0.000408,15:43:00
1.134236,0.000415,15:43:01
1.134229,0.000408,15:43:02
1.13422,0.000415,15:43:03
1.134213,0.000408,15:43:03
1.134205,0.000402,15:43:04
1.134197,0.000415,15:43:05
1.134189,0.000408,15:43:06
1.134181,0.000408,15:43:07
1.134174,0.000415,15:43:08
1.134167,0.000402,15:43:09
1.134159,0.000408,15:43:10
1.134151,0.000408,15:43:11
1.134144,0.000408,15:43:12
1.134136,0.000415,15:43:13
1.134128,0.000415,15:43:14
1.134121,0.000415,15:43:15
1.134112,0.000408,15:43:16
1.134105,0.000421,15:43:17
1.134098,0.000408,15:43:18
1.134092,0.000402,15:43:19
1.134082,0.000415,15:43:20
1.134076,0.000408,15:43:21
1.134067,0.000408,15:43:21
1.134059,0.000415,15:43:22
1.134052,0.000408,15:43:23
1.134044,0.000402,15:43:24
1.134036,0.000408,15:43:25
1.134028,0.000408,15:43:26
1.134022,0.000408,15:43:27
1.134013,0.000408,15:43:28
1.134005,0.000408,15:43:29
1.133998,0.000408,15:43:30
1.13399,0.000408,15:43:31
1.133983,0.000415,15:43:32
1.133976,0.000408,15:43:33
1.133968,0.000402,15:43:34
1.133961,0.000408,15:43:35
1.133953,0.000408,15:43:36
1.133946,0.000402,15:43:37
1.133939,0.000402,15:43:38
1.133931,0.000408,15:43:38
1.133923,0.000402,15:43:39
1.133916,0.000408,15:43:40
1.133907,0.000408,15:43:41
1.1339,0.000402,15:43:42
1.133893,0.000408,15:43:43
1.133886,0.000408,15:43:44
1.13388,0.000415,15:43:45
1.133869,0.000408,15:43:46
1.133864,0.000408,15:43:47
1.133855,0.000408,15:43:48
1.133848,0.000408,15:43:49
1.13384,0.000408,15:43:50
1.133834,0.000402,15:43:51
1.133826,0.000402,15:43:52
1.133819,0.000408,15:43:53
1.133811,0.000402,15:43:54
1.133804,0.000408,15:43:54
1.133796,0.000408,15:43:55
1.133788,0.000408,15:43:56
1.133781,0.000415,15:43:57
1.133773,0.000415,15:43:58
1.133767,0.000402,15:43:59
1.133758,0.000408,15:44:00
1.133752,0.000402,15:44:01
1.133744,0.000402,15:44:02
1.133737,0.000402,15:44:03
1.133729,0.000402,15:44:04
1.133722,0.000408,15:44:05
1.133714,0.000408,15:44:06
1.133706,0.000415,15:44:07
1.133699,0.000402,15:44:08
1.133692,0.000402,15:44:09
1.133683,0.000402,15:44:10
1.133678,0.000402,15:44:10
1.13367,0.000402,15:44:11
1.133663,0.000402,15:44:12
1.133654,0.000408,15:44:13
1.133647,0.000408,15:44:14
1.13364,0.000408,15:44:15
1.133632,0.000402,15:44:16
1.133625,0.000408,15:44:17
1.133617,0.000408,15:44:18
1.13361,0.000408,15:44:19
1.133602,0.000408,15:44:20
1.133594,0.000408,15:44:21
1.133587,0.000408,15:44:22
1.13358,0.000402,15:44:23
1.133573,0.000402,15:44:24
1.133564,0.000402,15:44:25
1.133558,0.000415,15:44:26
1.13355,0.000408,15:44:27
1.133543,0.000402,15:44:27
1.133534,0.000408,15:44:28
1.133528,0.000402,15:44:29
1.133521,0.000408,15:44:30
1.133514,0.000402,15:44:31
1.133506,0.000402,15:44:32
1.133498,0.000408,15:44:33
1.13349,0.000402,15:44:34
1.133481,0.000402,15:44:35
1.133476,0.000396,15:44:36
1.133466,0.000408,15:44:37
1.13346,0.000396,15:44:38
1.133451,0.000402,15:44:39
1.133444,0.000402,15:44:40
1.133435,0.000402,15:44:41
1.133429,0.000408,15:44:42
1.133422,0.000408,15:44:43
1.133415,0.000408,15:44:43
1.133407,0.000408,15:44:44
1.133399,0.000402,15:44:45
1.133392,0.000408,15:44:46
